Arrival_Date,State,District,Market,Commodity,Variety,Min_Price, Max_Price,Modal_Price,Year,Month,Month_Name,Season,Price_Spread,Price_Position_Index,Profit_Opportunity_Indicator,National_Commodity_Average,Relative_Market_Advantage
9/1/2022,West Bengal,Kolkata,Kolkata Market,Soyabean,Grade A,4967.00,5607.00,5287.00,2022,9,September,Kharif,640.00,0.5,High,4476.642473,810.36
3/1/2020,Karnataka,Mysuru,Mysuru Yard,Potato,Premium,847.00,1069.00,1018.00,2020,3,March,Summer,222.00,0.77,Normal,1290.850866,-272.85
2/10/2024,Punjab,Ludhiana,Ludhiana Market,Potato,Standard,1529.00,2146.00,1683.00,2024,2,February,Summer,617.00,0.25,Normal,1290.850866,392.15
5/5/2026,Bihar,Patna,Patna Bazaar,Wheat,Hybrid,2242.00,2436.00,2351.00,2026,5,May,Summer,194.00,0.56,Normal,2364.839335,-13.84
10/6/2020,Punjab,Ludhiana,Ludhiana Market,Maize,Grade A,1343.00,1674.00,1462.00,2020,10,October,Rabi,331.00,0.36,Normal,1970.373775,-508.37
1/15/2023,Punjab,Ludhiana,Ludhiana Market,Rice,Standard,3413.00,3815.00,3432.00,2023,1,January,Rabi,402.00,0.05,High,3493.108757,-61.11
9/4/2019,Bihar,Patna,Patna Bazaar,Soyabean,Local,4486.00,4717.00,4602.00,2019,9,September,Kharif,231.00,0.5,High,4476.642473,125.36
7/10/2024,Punjab,Ludhiana,Ludhiana Market,Tomato,Premium,2808.00,3036.00,2922.00,2024,7,July,Kharif,228.00,0.5,Normal,2353.777929,568.22
12/6/2024,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Faq,5523.00,6086.00,5805.00,2024,12,December,Rabi,563.00,0.5,High,5789.811921,15.19
12/4/2023,Punjab,Ludhiana,Ludhiana Market,Rice,Local,4284.00,4903.00,4594.00,2023,12,December,Rabi,619.00,0.5,High,3493.108757,1100.89
4/9/2020,Bihar,Patna,Patna Bazaar,Onion,Premium,3660.00,4610.00,4135.00,2020,4,April,Summer,950.00,0.5,High,2967.977922,1167.02
9/10/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Local,1721.00,1825.00,1822.00,2019,9,September,Kharif,104.00,0.97,Normal,1970.373775,-148.37
2/3/2023,West Bengal,Kolkata,Kolkata Market,Soyabean,Premium,4658.00,5126.00,4768.00,2023,2,February,Summer,468.00,0.24,High,4476.642473,291.36
3/12/2025,Rajasthan,Jaipur,Jaipur Mandi,Rice,Premium,4191.00,4514.00,4252.00,2025,3,March,Summer,323.00,0.19,High,3493.108757,758.89
6/10/2025,Punjab,Ludhiana,Ludhiana Market,Onion,Unknown,918.00,1274.00,991.00,2025,6,June,Kharif,356.00,0.21,Normal,2967.977922,-1976.98
2/11/2022,West Bengal,Kolkata,Kolkata Market,Tomato,Premium,3189.00,3511.00,3493.00,2022,2,February,Summer,322.00,0.94,High,2353.777929,1139.22
6/14/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Faq,5978.00,7076.00,6822.00,2024,6,June,Kharif,1098.00,0.77,High,5789.811921,1032.19
9/16/2023,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,4549.00,5332.00,4984.00,2023,9,September,Kharif,783.00,0.56,High,4476.642473,507.36
6/1/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Faq,2356.00,2643.00,2561.00,2022,6,June,Kharif,287.00,0.71,Normal,1970.373775,590.63
6/13/2019,Maharashtra,Pune,APMC Pune,Onion,Standard,4229.00,5398.00,4577.00,2019,6,June,Kharif,1169.00,0.3,High,2967.977922,1609.02
2/2/2020,Bihar,Patna,Patna Bazaar,Maize,Unknown,2044.00,2166.00,2060.00,2020,2,February,Summer,122.00,0.13,Normal,1970.373775,89.63
9/14/2024,Punjab,Ludhiana,Ludhiana Market,Tomato,Hybrid,697.00,1501.00,1099.00,2024,9,September,Kharif,804.00,0.5,Normal,2353.777929,-1254.78
2/6/2022,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Unknown,2695.00,2821.00,2768.00,2022,2,February,Summer,126.00,0.58,Normal,2364.839335,403.16
8/3/2020,Bihar,Patna,Patna Bazaar,Tomato,Unknown,3252.00,3857.00,3339.00,2020,8,August,Kharif,605.00,0.14,High,2353.777929,985.22
8/1/2024,Maharashtra,Pune,APMC Pune,Maize,Faq,1715.00,2008.00,1893.00,2024,8,August,Kharif,293.00,0.61,Normal,1970.373775,-77.37
1/11/2025,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Hybrid,2277.00,2516.00,2512.00,2025,1,January,Rabi,239.00,0.98,Normal,2364.839335,147.16
12/11/2024,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Premium,2160.00,2478.00,2323.00,2024,12,December,Rabi,318.00,0.51,Normal,2364.839335,-41.84
1/16/2018,Punjab,Ludhiana,Ludhiana Market,Potato,Hybrid,443.00,807.00,593.00,2018,1,January,Rabi,364.00,0.41,Normal,1290.850866,-697.85
2/9/2024,Punjab,Ludhiana,Ludhiana Market,Rice,Hybrid,2772.00,2951.00,2862.00,2024,2,February,Summer,179.00,0.5,Normal,3493.108757,-631.11
3/7/2018,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Faq,2208.00,3439.00,2401.00,2018,3,March,Summer,1231.00,0.16,Normal,2967.977922,-566.98
7/5/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Faq,861.00,1221.00,1102.00,2022,7,July,Kharif,360.00,0.67,Normal,1290.850866,-188.85
4/9/2022,Rajasthan,Jaipur,Jaipur Mandi,Potato,Hybrid,534.00,798.00,644.00,2022,4,April,Summer,264.00,0.42,Normal,1290.850866,-646.85
8/20/2023,West Bengal,Kolkata,Kolkata Market,Soyabean,Grade A,4387.00,5288.00,4622.00,2023,8,August,Kharif,901.00,0.26,High,4476.642473,145.36
2/7/2026,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,6637.00,7267.00,6952.00,2026,2,February,Summer,630.00,0.5,High,5789.811921,1162.19
11/2/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Grade A,2292.00,2778.00,2633.00,2023,11,November,Rabi,486.00,0.7,Normal,2364.839335,268.16
1/5/2021,Karnataka,Mysuru,Mysuru Yard,Rice,Grade A,3115.00,3993.00,3877.00,2021,1,January,Rabi,878.00,0.87,High,3493.108757,383.89
5/16/2018,Bihar,Patna,Patna Bazaar,Rice,Local,2284.00,3217.00,3184.00,2018,5,May,Summer,933.00,0.96,High,3493.108757,-309.11
10/6/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Hybrid,2191.00,2595.00,2488.00,2022,10,October,Rabi,404.00,0.74,Normal,2364.839335,123.16
9/15/2018,Maharashtra,Pune,APMC Pune,Onion,Local,896.00,1192.00,928.00,2018,9,September,Kharif,296.00,0.11,Normal,2967.977922,-2039.98
1/5/2026,Karnataka,Mysuru,Mysuru Yard,Maize,Premium,2044.00,2591.00,2465.00,2026,1,January,Rabi,547.00,0.77,Normal,1970.373775,494.63
5/6/2022,Maharashtra,Pune,APMC Pune,Rice,Grade A,2895.00,3043.00,3029.00,2022,5,May,Summer,148.00,0.91,Normal,3493.108757,-464.11
5/2/2018,Punjab,Ludhiana,Ludhiana Market,Cotton,Unknown,4665.00,4806.00,4686.00,2018,5,May,Summer,141.00,0.15,High,5789.811921,-1103.81
6/8/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Local,2065.00,2350.00,2208.00,2023,6,June,Kharif,285.00,0.5,Normal,2364.839335,-156.84
7/4/2020,Punjab,Ludhiana,Ludhiana Market,Rice,Hybrid,2714.00,3247.00,2981.00,2020,7,July,Kharif,533.00,0.5,Normal,3493.108757,-512.11
9/19/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Faq,1656.00,1924.00,1790.00,2024,9,September,Kharif,268.00,0.5,Normal,2353.777929,-563.78
7/8/2020,Karnataka,Mysuru,Mysuru Yard,Maize,Hybrid,1501.00,1650.00,1537.00,2020,7,July,Kharif,149.00,0.24,Normal,1970.373775,-433.37
2/8/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Standard,1695.00,2196.00,2012.00,2019,2,February,Summer,501.00,0.63,Normal,2967.977922,-955.98
8/24/2018,Karnataka,Mysuru,Mysuru Yard,Onion,Hybrid,2916.00,3736.00,2928.00,2018,8,August,Kharif,820.00,0.01,Normal,2967.977922,-39.98
10/9/2018,Punjab,Ludhiana,Ludhiana Market,Potato,Hybrid,639.00,754.00,701.00,2018,10,October,Rabi,115.00,0.54,Normal,1290.850866,-589.85
7/4/2019,Karnataka,Mysuru,Mysuru Yard,Tomato,Grade A,2770.00,3052.00,2873.00,2019,7,July,Kharif,282.00,0.37,Normal,2353.777929,519.22
9/9/2022,Maharashtra,Pune,APMC Pune,Cotton,Premium,5029.00,5972.00,5589.00,2022,9,September,Kharif,943.00,0.59,High,5789.811921,-200.81
11/27/2022,West Bengal,Kolkata,Kolkata Market,Tomato,Hybrid,1756.00,1927.00,1763.00,2022,11,November,Rabi,171.00,0.04,Normal,2353.777929,-590.78
8/7/2021,Maharashtra,Pune,APMC Pune,Onion,Premium,4072.00,4595.00,4334.00,2021,8,August,Kharif,523.00,0.5,High,2967.977922,1366.02
5/27/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Local,1104.00,1680.00,1671.00,2019,5,May,Summer,576.00,0.98,Normal,1290.850866,380.15
1/2/2020,Punjab,Ludhiana,Ludhiana Market,Wheat,Grade A,1723.00,2012.00,1874.00,2020,1,January,Rabi,289.00,0.52,Normal,2364.839335,-490.84
9/10/2024,Punjab,Ludhiana,Ludhiana Market,Onion,Grade A,2077.00,3243.00,3095.00,2024,9,September,Kharif,1166.00,0.87,High,2967.977922,127.02
11/11/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Grade A,1552.00,1784.00,1763.00,2020,11,November,Rabi,232.00,0.91,Normal,1290.850866,472.15
3/2/2019,Bihar,Patna,Patna Bazaar,Maize,Grade A,1215.00,1502.00,1362.00,2019,3,March,Summer,287.00,0.51,Normal,1970.373775,-608.37
10/6/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Unknown,5519.00,5989.00,5926.00,2018,10,October,Rabi,470.00,0.87,High,5789.811921,136.19
2/4/2023,Punjab,Ludhiana,Ludhiana Market,Cotton,Hybrid,6485.00,7372.00,6929.00,2023,2,February,Summer,887.00,0.5,High,5789.811921,1139.19
10/26/2020,Bihar,Patna,Patna Bazaar,Rice,Unknown,4019.00,4843.00,4431.00,2020,10,October,Rabi,824.00,0.5,High,3493.108757,937.89
7/2/2024,Maharashtra,Pune,APMC Pune,Soyabean,Unknown,4148.00,4670.00,4409.00,2024,7,July,Kharif,522.00,0.5,High,4476.642473,-67.64
12/18/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Unknown,1061.00,1545.00,1450.00,2022,12,December,Rabi,484.00,0.8,Normal,2353.777929,-903.78
11/16/2022,Karnataka,Mysuru,Mysuru Yard,Cotton,Standard,6984.00,7231.00,7077.00,2022,11,November,Rabi,247.00,0.38,High,5789.811921,1287.19
4/8/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Standard,1539.00,1829.00,1821.00,2022,4,April,Summer,290.00,0.97,Normal,1290.850866,530.15
6/1/2022,West Bengal,Kolkata,Kolkata Market,Tomato,Grade A,2088.00,2741.00,2415.00,2022,6,June,Kharif,653.00,0.5,Normal,2353.777929,61.22
11/2/2020,Punjab,Ludhiana,Ludhiana Market,Potato,Faq,1659.00,1828.00,1744.00,2020,11,November,Rabi,169.00,0.5,Normal,1290.850866,453.15
12/19/2020,Karnataka,Mysuru,Mysuru Yard,Tomato,Unknown,2608.00,3060.00,2755.00,2020,12,December,Rabi,452.00,0.33,Normal,2353.777929,401.22
9/18/2021,Maharashtra,Pune,APMC Pune,Potato,Premium,1534.00,1635.00,1614.00,2021,9,September,Kharif,101.00,0.79,Normal,1290.850866,323.15
12/2/2020,Maharashtra,Pune,APMC Pune,Maize,Grade A,2095.00,2233.00,2102.00,2020,12,December,Rabi,138.00,0.05,Normal,1970.373775,131.63
12/17/2020,West Bengal,Kolkata,Kolkata Market,Tomato,Grade A,1915.00,2189.00,2052.00,2020,12,December,Rabi,274.00,0.5,Normal,2353.777929,-301.78
12/30/2023,Bihar,Patna,Patna Bazaar,Onion,Grade A,3065.00,3254.00,3160.00,2023,12,December,Rabi,189.00,0.5,High,2967.977922,192.02
3/29/2021,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Grade A,3233.00,3916.00,3653.00,2021,3,March,Summer,683.00,0.61,High,2353.777929,1299.22
11/3/2021,Punjab,Ludhiana,Ludhiana Market,Tomato,Grade A,1193.00,1538.00,1366.00,2021,11,November,Rabi,345.00,0.5,Normal,2353.777929,-987.78
7/6/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Hybrid,4503.00,5558.00,4821.00,2021,7,July,Kharif,1055.00,0.3,High,5789.811921,-968.81
3/1/2024,Bihar,Patna,Patna Bazaar,Maize,Local,1943.00,2290.00,2026.00,2024,3,March,Summer,347.00,0.24,Normal,1970.373775,55.63
9/2/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Faq,5681.00,5906.00,5688.00,2021,9,September,Kharif,225.00,0.03,High,5789.811921,-101.81
11/3/2022,Rajasthan,Jaipur,Jaipur Mandi,Rice,Grade A,2456.00,2969.00,2589.00,2022,11,November,Rabi,513.00,0.26,Normal,3493.108757,-904.11
2/2/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Local,1592.00,2118.00,1855.00,2024,2,February,Summer,526.00,0.5,Normal,1290.850866,564.15
3/3/2026,Punjab,Ludhiana,Ludhiana Market,Maize,Faq,1703.00,2159.00,1865.00,2026,3,March,Summer,456.00,0.36,Normal,1970.373775,-105.37
6/7/2022,Punjab,Ludhiana,Ludhiana Market,Potato,Local,1406.00,1748.00,1533.00,2022,6,June,Kharif,342.00,0.37,Normal,1290.850866,242.15
6/3/2022,Maharashtra,Pune,APMC Pune,Soyabean,Hybrid,3499.00,3832.00,3701.00,2022,6,June,Kharif,333.00,0.61,High,4476.642473,-775.64
1/12/2023,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Local,2628.00,2741.00,2689.00,2023,1,January,Rabi,113.00,0.54,Normal,2364.839335,324.16
6/2/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,1228.00,1490.00,1359.00,2022,6,June,Kharif,262.00,0.5,Normal,1970.373775,-611.37
9/1/2021,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Premium,2218.00,2419.00,2309.00,2021,9,September,Kharif,201.00,0.45,Normal,2364.839335,-55.84
12/4/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Premium,1001.00,1813.00,1205.00,2024,12,December,Rabi,812.00,0.25,Normal,2353.777929,-1148.78
10/25/2022,West Bengal,Kolkata,Kolkata Market,Wheat,Premium,1773.00,1996.00,1901.00,2022,10,October,Rabi,223.00,0.57,Normal,2364.839335,-463.84
2/4/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Premium,2164.00,3004.00,2748.00,2023,2,February,Summer,840.00,0.7,Normal,3493.108757,-745.11
3/21/2021,Bihar,Patna,Patna Bazaar,Maize,Premium,2102.00,2455.00,2237.00,2021,3,March,Summer,353.00,0.38,Normal,1970.373775,266.63
8/11/2021,Punjab,Ludhiana,Ludhiana Market,Potato,Grade A,1633.00,2209.00,1954.00,2021,8,August,Kharif,576.00,0.56,Normal,1290.850866,663.15
10/11/2023,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Local,1960.00,3034.00,2445.00,2023,10,October,Rabi,1074.00,0.45,Normal,2353.777929,91.22
3/8/2022,Maharashtra,Pune,APMC Pune,Potato,Grade A,1015.00,1426.00,1043.00,2022,3,March,Summer,411.00,0.07,Normal,1290.850866,-247.85
9/1/2020,West Bengal,Kolkata,Kolkata Market,Wheat,Local,1656.00,1898.00,1839.00,2020,9,September,Kharif,242.00,0.76,Normal,2364.839335,-525.84
2/6/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Standard,3104.00,3340.00,3136.00,2023,2,February,Summer,236.00,0.14,High,4476.642473,-1340.64
1/12/2021,Maharashtra,Pune,APMC Pune,Onion,Local,3050.00,3229.00,3084.00,2021,1,January,Rabi,179.00,0.19,High,2967.977922,116.02
7/4/2019,Maharashtra,Pune,APMC Pune,Potato,Grade A,452.00,643.00,468.00,2019,7,July,Kharif,191.00,0.08,Normal,1290.850866,-822.85
6/3/2020,Rajasthan,Jaipur,Jaipur Mandi,Rice,Local,2919.00,3709.00,2975.00,2020,6,June,Kharif,790.00,0.07,Normal,3493.108757,-518.11
6/23/2019,Rajasthan,Jaipur,Jaipur Mandi,Maize,Local,2355.00,2502.00,2374.00,2019,6,June,Kharif,147.00,0.13,Normal,1970.373775,403.63
10/1/2022,West Bengal,Kolkata,Kolkata Market,Potato,Local,873.00,1486.00,1180.00,2022,10,October,Rabi,613.00,0.5,Normal,1290.850866,-110.85
8/6/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Premium,5230.00,5484.00,5403.00,2018,8,August,Kharif,254.00,0.68,High,4476.642473,926.36
4/5/2019,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Unknown,4680.00,5163.00,5101.00,2019,4,April,Summer,483.00,0.87,High,5789.811921,-688.81
3/9/2022,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,4457.00,5153.00,4928.00,2022,3,March,Summer,696.00,0.68,High,4476.642473,451.36
2/9/2020,Karnataka,Mysuru,Mysuru Yard,Potato,Premium,1523.00,1938.00,1755.00,2020,2,February,Summer,415.00,0.56,Normal,1290.850866,464.15
2/11/2020,Maharashtra,Pune,APMC Pune,Wheat,Local,1908.00,2371.00,1932.00,2020,2,February,Summer,463.00,0.05,Normal,2364.839335,-432.84
10/1/2019,Karnataka,Mysuru,Mysuru Yard,Potato,Unknown,1624.00,1979.00,1744.00,2019,10,October,Rabi,355.00,0.34,Normal,1290.850866,453.15
1/10/2024,Bihar,Patna,Patna Bazaar,Wheat,Standard,2377.00,2741.00,2559.00,2024,1,January,Rabi,364.00,0.5,Normal,2364.839335,194.16
1/27/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Standard,1269.00,1718.00,1494.00,2018,1,January,Rabi,449.00,0.5,Normal,1290.850866,203.15
2/1/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Grade A,3444.00,4381.00,3913.00,2023,2,February,Summer,937.00,0.5,High,2353.777929,1559.22
12/6/2021,West Bengal,Kolkata,Kolkata Market,Soyabean,Grade A,4916.00,5104.00,4984.00,2021,12,December,Rabi,188.00,0.36,High,4476.642473,507.36
11/12/2018,Maharashtra,Pune,APMC Pune,Maize,Premium,1665.00,1877.00,1739.00,2018,11,November,Rabi,212.00,0.35,Normal,1970.373775,-231.37
4/6/2025,Maharashtra,Pune,APMC Pune,Potato,Standard,818.00,1421.00,1384.00,2025,4,April,Summer,603.00,0.94,Normal,1290.850866,93.15
9/6/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Faq,1970.00,2454.00,2212.00,2022,9,September,Kharif,484.00,0.5,Normal,2364.839335,-152.84
6/1/2023,Maharashtra,Pune,APMC Pune,Tomato,Standard,1652.00,2125.00,1743.00,2023,6,June,Kharif,473.00,0.19,Normal,2353.777929,-610.78
6/9/2023,Punjab,Ludhiana,Ludhiana Market,Potato,Local,492.00,1074.00,956.00,2023,6,June,Kharif,582.00,0.8,Normal,1290.850866,-334.85
6/7/2020,West Bengal,Kolkata,Kolkata Market,Wheat,Unknown,1708.00,1814.00,1761.00,2020,6,June,Kharif,106.00,0.5,Normal,2364.839335,-603.84
7/9/2019,Karnataka,Mysuru,Mysuru Yard,Potato,Faq,1467.00,1588.00,1498.00,2019,7,July,Kharif,121.00,0.26,Normal,1290.850866,207.15
7/17/2019,Maharashtra,Pune,APMC Pune,Wheat,Grade A,2407.00,2919.00,2663.00,2019,7,July,Kharif,512.00,0.5,Normal,2364.839335,298.16
7/11/2024,Rajasthan,Jaipur,Jaipur Mandi,Rice,Standard,2016.00,2535.00,2165.00,2024,7,July,Kharif,519.00,0.29,Normal,3493.108757,-1328.11
10/31/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Local,993.00,1299.00,1216.00,2023,10,October,Rabi,306.00,0.73,Normal,1290.850866,-74.85
6/3/2020,Karnataka,Mysuru,Mysuru Yard,Maize,Hybrid,1273.00,1648.00,1333.00,2020,6,June,Kharif,375.00,0.16,Normal,1970.373775,-637.37
8/10/2019,Maharashtra,Pune,APMC Pune,Rice,Unknown,3811.00,3923.00,3867.00,2019,8,August,Kharif,112.00,0.5,High,3493.108757,373.89
10/4/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Hybrid,6637.00,6830.00,6734.00,2019,10,October,Rabi,193.00,0.5,High,5789.811921,944.19
3/7/2024,Karnataka,Mysuru,Mysuru Yard,Wheat,Standard,1968.00,2438.00,2410.00,2024,3,March,Summer,470.00,0.94,Normal,2364.839335,45.16
2/8/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,2320.00,2871.00,2636.00,2021,2,February,Summer,551.00,0.57,Normal,1970.373775,665.63
2/9/2020,Bihar,Patna,Patna Bazaar,Tomato,Standard,1837.00,2909.00,1837.00,2020,2,February,Summer,1072.00,0,Normal,2353.777929,-516.78
10/21/2021,Karnataka,Mysuru,Mysuru Yard,Maize,Standard,2301.00,2402.00,2352.00,2021,10,October,Rabi,101.00,0.5,Normal,1970.373775,381.63
9/29/2018,Maharashtra,Pune,APMC Pune,Tomato,Local,3301.00,3823.00,3562.00,2018,9,September,Kharif,522.00,0.5,High,2353.777929,1208.22
8/15/2022,Punjab,Ludhiana,Ludhiana Market,Wheat,Faq,1651.00,1902.00,1777.00,2022,8,August,Kharif,251.00,0.5,Normal,2364.839335,-587.84
9/5/2021,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Local,1958.00,2313.00,2038.00,2021,9,September,Kharif,355.00,0.23,Normal,2364.839335,-326.84
5/25/2022,West Bengal,Kolkata,Kolkata Market,Wheat,Faq,2708.00,2834.00,2771.00,2022,5,May,Summer,126.00,0.5,Normal,2364.839335,406.16
7/4/2022,Karnataka,Mysuru,Mysuru Yard,Potato,Premium,651.00,1236.00,949.00,2022,7,July,Kharif,585.00,0.51,Normal,1290.850866,-341.85
9/21/2022,Bihar,Patna,Patna Bazaar,Rice,Grade A,4251.00,4839.00,4648.00,2022,9,September,Kharif,588.00,0.68,High,3493.108757,1154.89
6/4/2022,Maharashtra,Pune,APMC Pune,Wheat,Premium,1645.00,2099.00,1872.00,2022,6,June,Kharif,454.00,0.5,Normal,2364.839335,-492.84
9/12/2020,Bihar,Patna,Patna Bazaar,Onion,Hybrid,1288.00,1668.00,1578.00,2020,9,September,Kharif,380.00,0.76,Normal,2967.977922,-1389.98
6/9/2020,Maharashtra,Pune,APMC Pune,Onion,Local,1322.00,1818.00,1625.00,2020,6,June,Kharif,496.00,0.61,Normal,2967.977922,-1342.98
2/6/2019,Punjab,Ludhiana,Ludhiana Market,Wheat,Standard,1659.00,1942.00,1682.00,2019,2,February,Summer,283.00,0.08,Normal,2364.839335,-682.84
11/12/2019,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Standard,4332.00,5428.00,5270.00,2019,11,November,Rabi,1096.00,0.86,High,5789.811921,-519.81
1/4/2019,Karnataka,Mysuru,Mysuru Yard,Maize,Grade A,1307.00,1663.00,1561.00,2019,1,January,Rabi,356.00,0.71,Normal,1970.373775,-409.37
11/29/2023,Maharashtra,Pune,APMC Pune,Wheat,Premium,2358.00,2783.00,2576.00,2023,11,November,Rabi,425.00,0.51,Normal,2364.839335,211.16
1/3/2021,West Bengal,Kolkata,Kolkata Market,Potato,Hybrid,795.00,1180.00,927.00,2021,1,January,Rabi,385.00,0.34,Normal,1290.850866,-363.85
7/12/2020,Maharashtra,Pune,APMC Pune,Onion,Hybrid,917.00,1542.00,927.00,2020,7,July,Kharif,625.00,0.02,Normal,2967.977922,-2040.98
6/3/2020,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Hybrid,6007.00,6237.00,6110.00,2020,6,June,Kharif,230.00,0.45,High,5789.811921,320.19
10/11/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Local,1748.00,2305.00,1960.00,2022,10,October,Rabi,557.00,0.38,Normal,1290.850866,669.15
4/2/2019,Rajasthan,Jaipur,Jaipur Mandi,Maize,Local,1312.00,1829.00,1510.00,2019,4,April,Summer,517.00,0.38,Normal,1970.373775,-460.37
12/10/2021,Rajasthan,Jaipur,Jaipur Mandi,Rice,Grade A,3374.00,3602.00,3584.00,2021,12,December,Rabi,228.00,0.92,High,3493.108757,90.89
2/9/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Unknown,3427.00,3747.00,3587.00,2025,2,February,Summer,320.00,0.5,High,2967.977922,619.02
11/9/2018,Maharashtra,Pune,APMC Pune,Cotton,Local,4130.00,4890.00,4510.00,2018,11,November,Rabi,760.00,0.5,High,5789.811921,-1279.81
8/17/2020,West Bengal,Kolkata,Kolkata Market,Tomato,Unknown,1250.00,2315.00,1783.00,2020,8,August,Kharif,1065.00,0.5,Normal,2353.777929,-570.78
2/3/2020,Karnataka,Mysuru,Mysuru Yard,Potato,Local,872.00,1176.00,1104.00,2020,2,February,Summer,304.00,0.76,Normal,1290.850866,-186.85
9/10/2024,Maharashtra,Pune,APMC Pune,Wheat,Premium,1844.00,2297.00,2280.00,2024,9,September,Kharif,453.00,0.96,Normal,2364.839335,-84.84
2/1/2018,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Faq,4167.00,5010.00,4862.00,2018,2,February,Summer,843.00,0.82,High,4476.642473,385.36
1/9/2020,Maharashtra,Pune,APMC Pune,Maize,Standard,1367.00,1623.00,1495.00,2020,1,January,Rabi,256.00,0.5,Normal,1970.373775,-475.37
4/3/2023,Maharashtra,Pune,APMC Pune,Potato,Premium,1406.00,1617.00,1411.00,2023,4,April,Summer,211.00,0.02,Normal,1290.850866,120.15
3/8/2019,Karnataka,Mysuru,Mysuru Yard,Soyabean,Local,3057.00,3961.00,3509.00,2019,3,March,Summer,904.00,0.5,High,4476.642473,-967.64
11/8/2022,West Bengal,Kolkata,Kolkata Market,Potato,Standard,1450.00,2034.00,1988.00,2022,11,November,Rabi,584.00,0.92,Normal,1290.850866,697.15
9/7/2021,Maharashtra,Pune,APMC Pune,Wheat,Premium,1994.00,2153.00,2004.00,2021,9,September,Kharif,159.00,0.06,Normal,2364.839335,-360.84
1/5/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Local,5817.00,6176.00,6172.00,2021,1,January,Rabi,359.00,0.99,High,5789.811921,382.19
1/11/2019,Maharashtra,Pune,APMC Pune,Tomato,Grade A,1008.00,1495.00,1359.00,2019,1,January,Rabi,487.00,0.72,Normal,2353.777929,-994.78
4/3/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Faq,4915.00,5454.00,5337.00,2023,4,April,Summer,539.00,0.78,High,4476.642473,860.36
2/1/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Standard,6019.00,6327.00,6173.00,2021,2,February,Summer,308.00,0.5,High,5789.811921,383.19
6/6/2023,Karnataka,Mysuru,Mysuru Yard,Maize,Local,1269.00,1579.00,1542.00,2023,6,June,Kharif,310.00,0.88,Normal,1970.373775,-428.37
